,Data,Vendedor,Produto,Forma Pagamento,Preço Unitário,Qtd,Unnamed: 7,Unnamed: 8
4829,8/14/2019,Renato Souza,Produto B,Cartão de Crédito,R$ 577.50,1,,
4830,8/14/2019,Renato Souza,Produto A,Cartão de Crédito,R$ 445.50,1,,
4831,8/14/2019,Diana Martins,Produto H,Dinheiro,R$ 396.00,1,,
4832,8/14/2019,Diana Martins,Produto A,Dinheiro,R$ 445.50,3,,
4833,8/15/2019,Anderson Gomes,Produto B,Cartão de Crédito,R$ 577.50,1,,
4834,8/15/2019,Clara Nunes,Produto A,Cartão de Crédito,R$ 445.50,1,,
4835,8/15/2019,Camila Souza,Produto C,Cartão de Crédito,R$ 148.50,1,,
4836,8/16/2019,Diana Martins,Produto A,Cartão de Crédito,R$ 445.50,2,,
4837,8/16/2019,Anderson Gomes,Produto J,Cartão de Crédito,R$ 66.00,1,,
4838,8/16/2019,Diana Martins,Produto D,Dinheiro,R$ 759.00,1,,
4839,8/16/2019,Camila Souza,Produto D,Dinheiro,R$ 759.00,1,,
4840,8/16/2019,Clara Nunes,Produto E,Cartão de Crédito,R$ 709.50,1,,
4841,8/16/2019,Anderson Gomes,Produto D,Boleto Bancário,R$ 759.00,1,,
4842,8/16/2019,Clara Nunes,Produto I,Dinheiro,R$ 759.00,3,,
4843,8/16/2019,Camila Souza,Produto C,Cartão de Crédito,R$ 148.50,1,,
4844,8/17/2019,Felipe Melo,Produto J,Cartão de Crédito,R$ 66.00,1,,
4845,8/17/2019,Felipe Melo,Produto C,Cartão de Crédito,R$ 148.50,1,,
4846,8/17/2019,Camila Souza,Produto C,Dinheiro,R$ 148.50,1,,
4847,8/18/2019,Clara Nunes,Produto C,Cartão de Crédito,R$ 148.50,1,,
4848,8/18/2019,Renato Souza,Produto J,Cartão de Crédito,R$ 66.00,3,,
4849,8/19/2019,Clara Nunes,Produto E,Cartão de Crédito,R$ 709.50,1,,
4850,8/19/2019,Anderson Gomes,Produto E,Cartão de Crédito,R$ 709.50,1,,
4851,8/19/2019,Camila Souza,Produto C,Cartão de Crédito,R$ 148.50,1,,
4852,8/21/2019,Felipe Melo,Produto D,Cartão de Crédito,R$ 759.00,1,,
4853,8/22/2019,Camila Souza,Produto B,Dinheiro,R$ 577.50,2,,
4854,8/22/2019,Clara Nunes,Produto G,Dinheiro,R$ 165.00,1,,
4855,8/22/2019,Clara Nunes,Produto G,Cartão de Crédito,R$ 165.00,1,,
4856,8/23/2019,Anderson Gomes,Produto G,Boleto Bancário,R$ 165.00,1,,
4857,8/23/2019,Clara Nunes,Produto F,Boleto Bancário,R$ 478.50,3,,
4858,8/24/2019,Clara Nunes,Produto D,Cartão de Crédito,R$ 759.00,2,,
4859,8/25/2019,Renato Souza,Produto D,Dinheiro,R$ 759.00,1,,
4860,8/25/2019,Camila Souza,Produto J,Dinheiro,R$ 66.00,1,,
4861,8/25/2019,Diana Martins,Produto G,Cartão de Crédito,R$ 165.00,1,,
4862,8/26/2019,Anderson Gomes,Produto G,Cartão de Crédito,R$ 165.00,1,,
4863,8/26/2019,Diana Martins,Produto J,Boleto Bancário,R$ 66.00,1,,
4864,8/26/2019,Felipe Melo,Produto J,Cartão de Crédito,R$ 66.00,1,,
4865,8/28/2019,Diana Martins,Produto B,Cartão de Crédito,R$ 577.50,1,,
4866,8/28/2019,Camila Souza,Produto C,Cartão de Crédito,R$ 148.50,1,,
4867,8/28/2019,Felipe Melo,Produto D,Cartão de Crédito,R$ 759.00,1,,
4868,8/28/2019,Clara Nunes,Produto J,Dinheiro,R$ 66.00,1,,
4869,8/28/2019,Anderson Gomes,Produto F,Cartão de Crédito,R$ 478.50,1,,
4870,8/29/2019,Camila Souza,Produto F,Cartão de Crédito,R$ 478.50,1,,
4871,8/30/2019,Anderson Gomes,Produto A,Cartão de Crédito,R$ 445.50,1,,
4872,8/30/2019,Camila Souza,Produto B,Dinheiro,R$ 577.50,2,,
4873,8/30/2019,Anderson Gomes,Produto F,Cartão de Crédito,R$ 478.50,1,,
4874,8/30/2019,Diana Martins,Produto C,Cartão de Crédito,R$ 148.50,1,,
4875,8/31/2019,Anderson Gomes,Produto G,Dinheiro,R$ 165.00,1,,
4876,8/31/2019,Renato Souza,Produto I,Boleto Bancário,R$ 759.00,1,,
4877,9/2/2019,Anderson Gomes,Produto J,Cartão de Crédito,R$ 66.00,3,,
4878,9/2/2019,Renato Souza,Produto I,Boleto Bancário,R$ 759.00,2,,
4879,9/2/2019,Renato Souza,Produto E,Cartão de Crédito,R$ 709.50,1,,
4880,9/2/2019,Diana Martins,Produto B,Cartão de Crédito,R$ 577.50,3,,
4881,9/4/2019,Diana Martins,Produto H,Boleto Bancário,R$ 396.00,1,,
4882,9/4/2019,Diana Martins,Produto E,Cartão de Crédito,R$ 709.50,1,,
4883,9/4/2019,Clara Nunes,Produto C,Boleto Bancário,R$ 148.50,1,,
4884,9/4/2019,Clara Nunes,Produto I,Cartão de Crédito,R$ 759.00,1,,
4885,9/4/2019,Diana Martins,Produto I,Cartão de Crédito,R$ 759.00,1,,
4886,9/4/2019,Renato Souza,Produto J,Cartão de Crédito,R$ 66.00,1,,
4887,9/4/2019,Diana Martins,Produto C,Dinheiro,R$ 148.50,1,,
4888,9/6/2019,Camila Souza,Produto D,Boleto Bancário,R$ 759.00,1,,
4889,9/6/2019,Camila Souza,Produto E,Dinheiro,R$ 709.50,1,,
4890,9/6/2019,Diana Martins,Produto A,Dinheiro,R$ 445.50,1,,
4891,9/6/2019,Renato Souza,Produto G,Dinheiro,R$ 165.00,2,,
4892,9/7/2019,Diana Martins,Produto F,Cartão de Crédito,R$ 478.50,1,,
4893,9/7/2019,Clara Nunes,Produto I,Cartão de Crédito,R$ 759.00,1,,
4894,9/7/2019,Anderson Gomes,Produto J,Cartão de Crédito,R$ 66.00,1,,
4895,9/7/2019,Felipe Melo,Produto E,Dinheiro,R$ 709.50,1,,
4896,9/8/2019,Camila Souza,Produto I,Dinheiro,R$ 759.00,3,,
4897,9/10/2019,Renato Souza,Produto G,Cartão de Crédito,R$ 165.00,1,,
4898,9/10/2019,Diana Martins,Produto C,Cartão de Crédito,R$ 148.50,2,,
4899,9/11/2019,Renato Souza,Produto J,Dinheiro,R$ 66.00,1,,
4900,9/11/2019,Renato Souza,Produto G,Boleto Bancário,R$ 165.00,3,,
4901,9/12/2019,Clara Nunes,Produto A,Cartão de Crédito,R$ 445.50,1,,
4902,9/12/2019,Diana Martins,Produto G,Cartão de Crédito,R$ 165.00,1,,
4903,9/13/2019,Diana Martins,Produto B,Cartão de Crédito,R$ 577.50,1,,
4904,9/13/2019,Camila Souza,Produto A,Cartão de Crédito,R$ 445.50,1,,
4905,9/13/2019,Camila Souza,Produto I,Cartão de Crédito,R$ 759.00,2,,
4906,9/13/2019,Diana Martins,Produto E,Cartão de Crédito,R$ 709.50,1,,
4907,9/14/2019,Clara Nunes,Produto D,Cartão de Crédito,R$ 759.00,2,,
4908,9/14/2019,Camila Souza,Produto H,Cartão de Crédito,R$ 396.00,1,,
4909,9/15/2019,Felipe Melo,Produto F,Dinheiro,R$ 478.50,3,,
4910,9/15/2019,Camila Souza,Produto D,Boleto Bancário,R$ 759.00,1,,
4911,9/15/2019,Renato Souza,Produto C,Cartão de Crédito,R$ 148.50,1,,
4912,9/16/2019,Renato Souza,Produto A,Cartão de Crédito,R$ 445.50,1,,
4913,9/16/2019,Renato Souza,Produto D,Cartão de Crédito,R$ 759.00,1,,
4914,9/17/2019,Felipe Melo,Produto C,Cartão de Crédito,R$ 148.50,1,,
4915,9/17/2019,Camila Souza,Produto G,Cartão de Crédito,R$ 165.00,1,,
4916,9/17/2019,Felipe Melo,Produto G,Cartão de Crédito,R$ 165.00,1,,
4917,9/17/2019,Diana Martins,Produto J,Cartão de Crédito,R$ 66.00,1,,
4918,9/17/2019,Diana Martins,Produto C,Dinheiro,R$ 148.50,1,,
4919,9/18/2019,Felipe Melo,Produto H,Boleto Bancário,R$ 396.00,1,,
4920,9/18/2019,Camila Souza,Produto E,Cartão de Crédito,R$ 709.50,3,,
4921,9/18/2019,Felipe Melo,Produto G,Dinheiro,R$ 165.00,1,,
4922,9/18/2019,Clara Nunes,Produto H,Cartão de Crédito,R$ 396.00,1,,
4923,9/18/2019,Diana Martins,Produto A,Cartão de Crédito,R$ 445.50,1,,
4924,9/18/2019,Camila Souza,Produto I,Boleto Bancário,R$ 759.00,3,,
4925,9/19/2019,Camila Souza,Produto J,Dinheiro,R$ 66.00,1,,
4926,9/19/2019,Diana Martins,Produto F,Dinheiro,R$ 478.50,1,,
4927,9/19/2019,Clara Nunes,Produto H,Cartão de Crédito,R$ 396.00,1,,
4928,9/19/2019,Renato Souza,Produto I,Dinheiro,R$ 759.00,1,,
4929,9/19/2019,Clara Nunes,Produto B,Boleto Bancário,R$ 577.50,1,,
4930,9/20/2019,Renato Souza,Produto G,Cartão de Crédito,R$ 165.00,1,,
4931,9/20/2019,Anderson Gomes,Produto C,Cartão de Crédito,R$ 148.50,1,,
4932,9/21/2019,Anderson Gomes,Produto I,Dinheiro,R$ 759.00,1,,
4933,9/21/2019,Anderson Gomes,Produto F,Dinheiro,R$ 478.50,1,,
4934,9/22/2019,Anderson Gomes,Produto A,Dinheiro,R$ 445.50,2,,
4935,9/23/2019,Anderson Gomes,Produto C,Boleto Bancário,R$ 148.50,1,,
4936,9/23/2019,Camila Souza,Produto I,Cartão de Crédito,R$ 759.00,1,,
4937,9/24/2019,Felipe Melo,Produto B,Boleto Bancário,R$ 577.50,1,,
4938,9/25/2019,Felipe Melo,Produto E,Cartão de Crédito,R$ 709.50,1,,
4939,9/25/2019,Clara Nunes,Produto A,Cartão de Crédito,R$ 445.50,2,,
4940,9/25/2019,Renato Souza,Produto J,Cartão de Crédito,R$ 66.00,1,,
4941,9/25/2019,Anderson Gomes,Produto G,Cartão de Crédito,R$ 165.00,1,,
4942,9/25/2019,Felipe Melo,Produto A,Cartão de Crédito,R$ 445.50,1,,
4943,9/25/2019,Renato Souza,Produto F,Cartão de Crédito,R$ 478.50,1,,
4944,9/25/2019,Renato Souza,Produto I,Cartão de Crédito,R$ 759.00,1,,
4945,9/25/2019,Diana Martins,Produto I,Cartão de Crédito,R$ 759.00,1,,
4946,9/26/2019,Anderson Gomes,Produto E,Cartão de Crédito,R$ 709.50,1,,
4947,9/26/2019,Diana Martins,Produto D,Dinheiro,R$ 759.00,3,,
4948,9/26/2019,Camila Souza,Produto C,Cartão de Crédito,R$ 148.50,1,,
4949,9/26/2019,Clara Nunes,Produto C,Dinheiro,R$ 148.50,1,,
4950,9/27/2019,Renato Souza,Produto A,Cartão de Crédito,R$ 445.50,1,,
4951,9/27/2019,Felipe Melo,Produto G,Cartão de Crédito,R$ 165.00,1,,
4952,9/27/2019,Anderson Gomes,Produto C,Dinheiro,R$ 148.50,1,,
4953,9/28/2019,Anderson Gomes,Produto E,Boleto Bancário,R$ 709.50,1,,
4954,9/28/2019,Anderson Gomes,Produto H,Cartão de Crédito,R$ 396.00,1,,
4955,9/28/2019,Felipe Melo,Produto G,Cartão de Crédito,R$ 165.00,1,,
4956,9/29/2019,Felipe Melo,Produto H,Boleto Bancário,R$ 396.00,1,,
4957,9/29/2019,Camila Souza,Produto A,Dinheiro,R$ 445.50,1,,
4958,9/29/2019,Renato Souza,Produto I,Dinheiro,R$ 759.00,1,,
4959,9/29/2019,Renato Souza,Produto I,Cartão de Crédito,R$ 759.00,2,,
4960,9/29/2019,Camila Souza,Produto B,Cartão de Crédito,R$ 577.50,2,,
4961,9/29/2019,Diana Martins,Produto A,Cartão de Crédito,R$ 445.50,1,,
4962,9/30/2019,Clara Nunes,Produto F,Cartão de Crédito,R$ 478.50,1,,
4963,9/30/2019,Diana Martins,Produto G,Cartão de Crédito,R$ 165.00,2,,
4964,9/30/2019,Renato Souza,Produto B,Cartão de Crédito,R$ 577.50,3,,
4965,9/30/2019,Felipe Melo,Produto D,Cartão de Crédito,R$ 759.00,1,,
4966,9/30/2019,Clara Nunes,Produto C,Cartão de Crédito,R$ 148.50,1,,
4967,10/1/2019,Renato Souza,Produto J,Dinheiro,R$ 66.00,1,,
4968,10/1/2019,Felipe Melo,Produto A,Cartão de Crédito,R$ 445.50,3,,
4969,10/1/2019,Diana Martins,Produto F,Cartão de Crédito,R$ 478.50,1,,
4970,10/1/2019,Camila Souza,Produto F,Cartão de Crédito,R$ 478.50,1,,
4971,10/2/2019,Renato Souza,Produto C,Cartão de Crédito,R$ 148.50,1,,
4972,10/2/2019,Clara Nunes,Produto D,Dinheiro,R$ 759.00,1,,
4973,10/2/2019,Felipe Melo,Produto F,Dinheiro,R$ 478.50,2,,
4974,10/3/2019,Diana Martins,Produto D,Boleto Bancário,R$ 759.00,1,,
4975,10/3/2019,Anderson Gomes,Produto B,Dinheiro,R$ 577.50,2,,
4976,10/4/2019,Felipe Melo,Produto A,Cartão de Crédito,R$ 445.50,3,,
4977,10/5/2019,Camila Souza,Produto A,Dinheiro,R$ 445.50,1,,
4978,10/6/2019,Diana Martins,Produto D,Cartão de Crédito,R$ 759.00,2,,
4979,10/6/2019,Camila Souza,Produto J,Cartão de Crédito,R$ 66.00,1,,
4980,10/6/2019,Felipe Melo,Produto I,Cartão de Crédito,R$ 759.00,2,,
4981,10/7/2019,Anderson Gomes,Produto J,Cartão de Crédito,R$ 66.00,1,,
4982,10/7/2019,Anderson Gomes,Produto J,Cartão de Crédito,R$ 66.00,1,,
4983,10/8/2019,Anderson Gomes,Produto F,Dinheiro,R$ 478.50,1,,
4984,10/8/2019,Anderson Gomes,Produto D,Cartão de Crédito,R$ 759.00,1,,
4985,10/8/2019,Diana Martins,Produto G,Boleto Bancário,R$ 165.00,1,,
4986,10/9/2019,Diana Martins,Produto C,Cartão de Crédito,R$ 148.50,1,,
4987,10/10/2019,Camila Souza,Produto H,Cartão de Crédito,R$ 396.00,1,,
4988,10/11/2019,Renato Souza,Produto A,Cartão de Crédito,R$ 445.50,1,,
4989,10/11/2019,Clara Nunes,Produto A,Cartão de Crédito,R$ 445.50,1,,
4990,10/11/2019,Renato Souza,Produto A,Cartão de Crédito,R$ 445.50,1,,
4991,10/12/2019,Camila Souza,Produto D,Cartão de Crédito,R$ 759.00,1,,
4992,10/12/2019,Renato Souza,Produto C,Cartão de Crédito,R$ 148.50,1,,
4993,10/12/2019,Camila Souza,Produto E,Dinheiro,R$ 709.50,1,,
4994,10/13/2019,Camila Souza,Produto F,Boleto Bancário,R$ 478.50,1,,
4995,10/13/2019,Camila Souza,Produto E,Boleto Bancário,R$ 709.50,2,,
4996,10/13/2019,Renato Souza,Produto B,Cartão de Crédito,R$ 577.50,1,,
4997,10/13/2019,Clara Nunes,Produto D,Dinheiro,R$ 759.00,1,,
4998,10/14/2019,Renato Souza,Produto A,Cartão de Crédito,R$ 445.50,1,,
4999,10/14/2019,Renato Souza,Produto I,Boleto Bancário,R$ 759.00,1,,
5000,10/15/2019,Anderson Gomes,Produto C,Dinheiro,R$ 148.50,1,,
5001,10/15/2019,Camila Souza,Produto B,Boleto Bancário,R$ 577.50,1,,
5002,10/15/2019,Anderson Gomes,Produto F,Boleto Bancário,R$ 478.50,1,,
5003,10/16/2019,Camila Souza,Produto F,Cartão de Crédito,R$ 478.50,1,,
5004,10/16/2019,Anderson Gomes,Produto A,Boleto Bancário,R$ 445.50,2,,
5005,10/17/2019,Renato Souza,Produto I,Dinheiro,R$ 759.00,1,,
5006,10/18/2019,Clara Nunes,Produto E,Cartão de Crédito,R$ 709.50,1,,
5007,10/18/2019,Clara Nunes,Produto D,Cartão de Crédito,R$ 759.00,1,,
5008,10/19/2019,Clara Nunes,Produto B,Dinheiro,R$ 577.50,2,,
5009,10/19/2019,Diana Martins,Produto J,Dinheiro,R$ 66.00,2,,
5010,10/19/2019,Camila Souza,Produto C,Dinheiro,R$ 148.50,3,,
5011,10/19/2019,Felipe Melo,Produto H,Cartão de Crédito,R$ 396.00,1,,
5012,10/20/2019,Camila Souza,Produto C,Cartão de Crédito,R$ 148.50,1,,
5013,10/20/2019,Camila Souza,Produto D,Cartão de Crédito,R$ 759.00,3,,
5014,10/20/2019,Diana Martins,Produto I,Cartão de Crédito,R$ 759.00,1,,
5015,10/20/2019,Renato Souza,Produto C,Dinheiro,R$ 148.50,1,,
5016,10/21/2019,Diana Martins,Produto G,Cartão de Crédito,R$ 165.00,1,,
5017,10/21/2019,Anderson Gomes,Produto F,Cartão de Crédito,R$ 478.50,1,,
5018,10/21/2019,Renato Souza,Produto B,Cartão de Crédito,R$ 577.50,1,,
5019,10/22/2019,Renato Souza,Produto H,Cartão de Crédito,R$ 396.00,1,,
5020,10/22/2019,Renato Souza,Produto J,Dinheiro,R$ 66.00,1,,
5021,10/22/2019,Clara Nunes,Produto H,Dinheiro,R$ 396.00,1,,
5022,10/22/2019,Clara Nunes,Produto B,Cartão de Crédito,R$ 577.50,1,,
5023,10/22/2019,Diana Martins,Produto H,Cartão de Crédito,R$ 396.00,1,,
5024,10/23/2019,Camila Souza,Produto F,Cartão de Crédito,R$ 478.50,1,,
5025,10/23/2019,Renato Souza,Produto A,Cartão de Crédito,R$ 445.50,1,,
5026,10/23/2019,Renato Souza,Produto G,Cartão de Crédito,R$ 165.00,1,,
5027,10/24/2019,Anderson Gomes,Produto G,Boleto Bancário,R$ 165.00,1,,
5028,10/25/2019,Renato Souza,Produto H,Cartão de Crédito,R$ 396.00,2,,
5029,10/25/2019,Renato Souza,Produto D,Cartão de Crédito,R$ 759.00,1,,
5030,10/25/2019,Clara Nunes,Produto H,Cartão de Crédito,R$ 396.00,1,,
5031,10/25/2019,Renato Souza,Produto B,Dinheiro,R$ 577.50,1,,
5032,10/25/2019,Felipe Melo,Produto C,Cartão de Crédito,R$ 148.50,1,,
5033,10/25/2019,Diana Martins,Produto I,Cartão de Crédito,R$ 759.00,1,,
5034,10/25/2019,Anderson Gomes,Produto C,Cartão de Crédito,R$ 148.50,1,,
5035,10/26/2019,Felipe Melo,Produto A,Cartão de Crédito,R$ 445.50,1,,
5036,10/26/2019,Renato Souza,Produto H,Cartão de Crédito,R$ 396.00,3,,
5037,10/26/2019,Diana Martins,Produto C,Boleto Bancário,R$ 148.50,1,,
5038,10/26/2019,Camila Souza,Produto I,Cartão de Crédito,R$ 759.00,1,,
5039,10/26/2019,Felipe Melo,Produto J,Cartão de Crédito,R$ 66.00,3,,
5040,10/26/2019,Clara Nunes,Produto I,Dinheiro,R$ 759.00,1,,
5041,10/26/2019,Felipe Melo,Produto G,Cartão de Crédito,R$ 165.00,2,,
5042,10/27/2019,Felipe Melo,Produto I,Cartão de Crédito,R$ 759.00,1,,
5043,10/27/2019,Camila Souza,Produto I,Cartão de Crédito,R$ 759.00,2,,
5044,10/27/2019,Clara Nunes,Produto B,Cartão de Crédito,R$ 577.50,1,,
5045,10/28/2019,Diana Martins,Produto E,Cartão de Crédito,R$ 709.50,1,,
5046,10/28/2019,Camila Souza,Produto A,Cartão de Crédito,R$ 445.50,1,,
5047,10/28/2019,Clara Nunes,Produto I,Cartão de Crédito,R$ 759.00,1,,
5048,10/29/2019,Clara Nunes,Produto I,Dinheiro,R$ 759.00,1,,
5049,10/29/2019,Clara Nunes,Produto J,Dinheiro,R$ 66.00,3,,
5050,10/29/2019,Anderson Gomes,Produto F,Cartão de Crédito,R$ 478.50,1,,
5051,10/30/2019,Felipe Melo,Produto H,Cartão de Crédito,R$ 396.00,1,,
5052,10/30/2019,Clara Nunes,Produto A,Boleto Bancário,R$ 445.50,1,,
5053,10/30/2019,Diana Martins,Produto D,Cartão de Crédito,R$ 759.00,3,,
5054,10/30/2019,Anderson Gomes,Produto H,Boleto Bancário,R$ 396.00,1,,
5055,10/30/2019,Diana Martins,Produto D,Dinheiro,R$ 759.00,1,,
5056,10/30/2019,Diana Martins,Produto J,Cartão de Crédito,R$ 66.00,1,,
5057,10/30/2019,Anderson Gomes,Produto H,Cartão de Crédito,R$ 396.00,2,,
5058,10/31/2019,Camila Souza,Produto I,Cartão de Crédito,R$ 759.00,1,,
5059,10/31/2019,Renato Souza,Produto J,Cartão de Crédito,R$ 66.00,1,,
5060,10/31/2019,Renato Souza,Produto F,Dinheiro,R$ 478.50,1,,
5061,11/1/2019,Camila Souza,Produto B,Cartão de Crédito,R$ 577.50,1,,
5062,11/1/2019,Clara Nunes,Produto B,Dinheiro,R$ 577.50,3,,
5063,11/2/2019,Diana Martins,Produto E,Cartão de Crédito,R$ 709.50,1,,
5064,11/2/2019,Clara Nunes,Produto G,Cartão de Crédito,R$ 165.00,2,,
5065,11/3/2019,Camila Souza,Produto B,Dinheiro,R$ 577.50,1,,
5066,11/3/2019,Anderson Gomes,Produto F,Cartão de Crédito,R$ 478.50,1,,
5067,11/4/2019,Anderson Gomes,Produto I,Cartão de Crédito,R$ 759.00,1,,
5068,11/4/2019,Camila Souza,Produto J,Cartão de Crédito,R$ 66.00,3,,
5069,11/4/2019,Clara Nunes,Produto C,Boleto Bancário,R$ 148.50,1,,
5070,11/4/2019,Camila Souza,Produto G,Dinheiro,R$ 165.00,1,,
5071,11/4/2019,Camila Souza,Produto H,Cartão de Crédito,R$ 396.00,1,,
5072,11/5/2019,Clara Nunes,Produto B,Cartão de Crédito,R$ 577.50,1,,
5073,11/5/2019,Diana Martins,Produto C,Boleto Bancário,R$ 148.50,3,,
5074,11/6/2019,Camila Souza,Produto A,Dinheiro,R$ 445.50,1,,
5075,11/6/2019,Anderson Gomes,Produto F,Dinheiro,R$ 478.50,1,,
5076,11/6/2019,Anderson Gomes,Produto F,Boleto Bancário,R$ 478.50,1,,
5077,11/7/2019,Camila Souza,Produto C,Dinheiro,R$ 148.50,2,,
5078,11/7/2019,Diana Martins,Produto A,Cartão de Crédito,R$ 445.50,1,,
5079,11/8/2019,Camila Souza,Produto C,Dinheiro,R$ 148.50,1,,
5080,11/9/2019,Diana Martins,Produto B,Cartão de Crédito,R$ 577.50,1,,
5081,11/9/2019,Clara Nunes,Produto F,Cartão de Crédito,R$ 478.50,1,,
5082,11/9/2019,Diana Martins,Produto F,Boleto Bancário,R$ 478.50,1,,
5083,11/9/2019,Clara Nunes,Produto J,Cartão de Crédito,R$ 66.00,1,,
5084,11/9/2019,Diana Martins,Produto I,Cartão de Crédito,R$ 759.00,1,,
5085,11/10/2019,Diana Martins,Produto J,Cartão de Crédito,R$ 66.00,3,,
5086,11/10/2019,Clara Nunes,Produto D,Cartão de Crédito,R$ 759.00,2,,
5087,11/12/2019,Diana Martins,Produto J,Cartão de Crédito,R$ 66.00,1,,
5088,11/12/2019,Diana Martins,Produto D,Boleto Bancário,R$ 759.00,1,,
5089,11/12/2019,Diana Martins,Produto A,Boleto Bancário,R$ 445.50,1,,
5090,11/13/2019,Anderson Gomes,Produto F,Cartão de Crédito,R$ 478.50,1,,
5091,11/13/2019,Felipe Melo,Produto H,Cartão de Crédito,R$ 396.00,1,,
5092,11/14/2019,Felipe Melo,Produto I,Cartão de Crédito,R$ 759.00,1,,
5093,11/14/2019,Clara Nunes,Produto D,Dinheiro,R$ 759.00,1,,
5094,11/15/2019,Anderson Gomes,Produto D,Cartão de Crédito,R$ 759.00,1,,
5095,11/16/2019,Renato Souza,Produto D,Dinheiro,R$ 759.00,3,,
5096,11/16/2019,Anderson Gomes,Produto A,Boleto Bancário,R$ 445.50,2,,
5097,11/16/2019,Diana Martins,Produto E,Cartão de Crédito,R$ 709.50,1,,
5098,11/17/2019,Clara Nunes,Produto H,Cartão de Crédito,R$ 396.00,1,,
5099,11/18/2019,Renato Souza,Produto D,Cartão de Crédito,R$ 759.00,3,,
5100,11/18/2019,Diana Martins,Produto I,Cartão de Crédito,R$ 759.00,3,,
5101,11/18/2019,Felipe Melo,Produto G,Dinheiro,R$ 165.00,1,,
5102,11/18/2019,Renato Souza,Produto E,Cartão de Crédito,R$ 709.50,1,,
5103,11/18/2019,Clara Nunes,Produto J,Cartão de Crédito,R$ 66.00,1,,
5104,11/18/2019,Anderson Gomes,Produto H,Cartão de Crédito,R$ 396.00,3,,
5105,11/19/2019,Clara Nunes,Produto F,Cartão de Crédito,R$ 478.50,1,,
5106,11/20/2019,Diana Martins,Produto G,Cartão de Crédito,R$ 165.00,2,,
5107,11/20/2019,Clara Nunes,Produto B,Cartão de Crédito,R$ 577.50,3,,
5108,11/20/2019,Renato Souza,Produto C,Cartão de Crédito,R$ 148.50,1,,
5109,11/20/2019,Camila Souza,Produto G,Dinheiro,R$ 165.00,1,,
5110,11/20/2019,Diana Martins,Produto D,Cartão de Crédito,R$ 759.00,1,,
5111,11/21/2019,Camila Souza,Produto D,Dinheiro,R$ 759.00,1,,
5112,11/21/2019,Renato Souza,Produto J,Cartão de Crédito,R$ 66.00,1,,
5113,11/22/2019,Renato Souza,Produto C,Boleto Bancário,R$ 148.50,1,,
5114,11/23/2019,Felipe Melo,Produto I,Cartão de Crédito,R$ 759.00,1,,
5115,11/23/2019,Clara Nunes,Produto E,Dinheiro,R$ 709.50,1,,
5116,11/23/2019,Renato Souza,Produto E,Cartão de Crédito,R$ 709.50,1,,
5117,11/23/2019,Camila Souza,Produto A,Cartão de Crédito,R$ 445.50,1,,
5118,11/24/2019,Clara Nunes,Produto E,Cartão de Crédito,R$ 709.50,1,,
5119,11/24/2019,Renato Souza,Produto G,Boleto Bancário,R$ 165.00,3,,
5120,11/24/2019,Felipe Melo,Produto C,Cartão de Crédito,R$ 148.50,1,,
5121,11/26/2019,Camila Souza,Produto D,Cartão de Crédito,R$ 759.00,1,,
5122,11/26/2019,Clara Nunes,Produto A,Cartão de Crédito,R$ 445.50,1,,
5123,11/26/2019,Clara Nunes,Produto F,Cartão de Crédito,R$ 478.50,1,,
5124,11/27/2019,Felipe Melo,Produto B,Cartão de Crédito,R$ 577.50,3,,
5125,11/27/2019,Clara Nunes,Produto J,Dinheiro,R$ 66.00,1,,
5126,11/27/2019,Diana Martins,Produto D,Cartão de Crédito,R$ 759.00,2,,
5127,11/27/2019,Anderson Gomes,Produto F,Boleto Bancário,R$ 478.50,1,,
5128,11/28/2019,Renato Souza,Produto I,Cartão de Crédito,R$ 759.00,1,,
5129,11/28/2019,Clara Nunes,Produto A,Boleto Bancário,R$ 445.50,1,,
5130,11/29/2019,Clara Nunes,Produto E,Cartão de Crédito,R$ 709.50,1,,
5131,11/29/2019,Felipe Melo,Produto A,Cartão de Crédito,R$ 445.50,1,,
5132,11/30/2019,Felipe Melo,Produto G,Cartão de Crédito,R$ 165.00,1,,
5133,12/1/2019,Anderson Gomes,Produto G,Cartão de Crédito,R$ 165.00,1,,
5134,12/1/2019,Camila Souza,Produto H,Cartão de Crédito,R$ 396.00,1,,
5135,12/1/2019,Diana Martins,Produto B,Dinheiro,R$ 577.50,3,,
5136,12/1/2019,Anderson Gomes,Produto G,Cartão de Crédito,R$ 165.00,3,,
5137,12/1/2019,Camila Souza,Produto J,Dinheiro,R$ 66.00,1,,
5138,12/2/2019,Anderson Gomes,Produto B,Cartão de Crédito,R$ 577.50,1,,
5139,12/2/2019,Anderson Gomes,Produto B,Cartão de Crédito,R$ 577.50,1,,
5140,12/2/2019,Felipe Melo,Produto A,Cartão de Crédito,R$ 445.50,3,,
5141,12/3/2019,Clara Nunes,Produto G,Cartão de Crédito,R$ 165.00,1,,
5142,12/3/2019,Anderson Gomes,Produto E,Cartão de Crédito,R$ 709.50,1,,
5143,12/3/2019,Camila Souza,Produto B,Boleto Bancário,R$ 577.50,1,,
5144,12/4/2019,Felipe Melo,Produto J,Dinheiro,R$ 66.00,3,,
5145,12/4/2019,Renato Souza,Produto G,Boleto Bancário,R$ 165.00,1,,
5146,12/4/2019,Renato Souza,Produto A,Cartão de Crédito,R$ 445.50,1,,
